Date,Partially Vaccinated,Full Vaccinated,Booster,SUM,4860000,Rate,dRate,Pre-existing immunity
1/4/2022,16167.2,205030.6088,2648519.669,2869717.478,1990282.522,0.590476847,0.000316776,540000
2/4/2022,15884.12,197705.7883,2657251.022,2870840.931,1989159.069,0.59070801,0.000231163,540000
3/4/2022,15881.88,191905.1702,2664527.151,2872314.201,1987685.799,0.591011152,0.000303142,540000
4/4/2022,16334.92,186732.4209,2671208.433,2874275.774,1985724.226,0.591414768,0.000403616,540000
5/4/2022,16961.28,180101.2694,2679232.979,2876295.529,1983704.471,0.591830356,0.000415587,540000
6/4/2022,17238.76,174351.3622,2686554.774,2878144.896,1981855.104,0.592210884,0.000380528,540000
7/4/2022,17605.56,168350.829,2694208.55,2880164.939,1979835.061,0.592626531,0.000415647,540000
8/4/2022,17478.72,160550.1043,2703439.325,2881468.15,1978531.85,0.592894681,0.00026815,540000
9/4/2022,17195.64,157114.6808,2711841.921,2886152.242,1973847.758,0.593858486,0.000963805,540000
10/4/2022,17193.4,155976.9402,2718789.293,2891959.633,1968040.367,0.595053422,0.001194936,540000
11/4/2022,17646.44,154299.3419,2725141.818,2897087.6,1962912.4,0.59610856,0.001055137,540000
12/4/2022,18272.8,152838.3094,2732837.607,2903948.717,1956051.283,0.597520312,0.001411752,540000
13/4/2022,18550.28,152054.2127,2739830.645,2910435.137,1949564.863,0.598854967,0.001334654,540000
14/4/2022,18917.08,150959.219,2747155.664,2917031.963,1942968.037,0.600212338,0.001357371,540000
15/4/2022,18790.24,150162.8963,2756057.682,2925010.819,1934989.181,0.601854078,0.00164174,540000
16/4/2022,18507.16,149558.8618,2764131.521,2932197.543,1927802.457,0.603332828,0.00147875,540000
17/4/2022,18504.92,148785.4797,2770750.136,2938040.536,1921959.464,0.60453509,0.001202262,540000
18/4/2022,18957.96,147350.1254,2776773.904,2943081.99,1916918.01,0.605572426,0.001037336,540000
19/4/2022,19584.32,146123.3464,2784140.936,2949848.603,1910151.397,0.606964733,0.001392307,540000
20/4/2022,19861.8,145617.7367,2790805.217,2956284.753,1903715.247,0.608289044,0.001324311,540000
21/4/2022,20228.6,144826.797,2797801.479,2962856.876,1897143.124,0.609641332,0.001352289,540000
22/4/2022,20101.76,144370.9778,2806374.74,2970847.478,1889152.522,0.611285489,0.001644157,540000
23/4/2022,19818.68,144004.4998,2814119.822,2977943.002,1882056.998,0.612745474,0.001459984,540000
24/4/2022,19816.44,143527.4592,2820409.68,2983753.579,1876246.421,0.613941066,0.001195592,540000
25/4/2022,20269.48,142313.6459,2826104.691,2988687.817,1871312.183,0.614956341,0.001015275,540000
26/4/2022,20895.84,141313.9454,2833142.966,2995352.752,1864647.248,0.616327727,0.001371386,540000
27/4/2022,21173.32,140796.7197,2839478.49,3001448.529,1858551.471,0.617582002,0.001254275,540000
28/4/2022,21540.12,140129.0825,2846145.995,3007815.197,1852184.803,0.618892016,0.001310014,540000
29/4/2022,21413.28,139636.9413,2854390.499,3015440.721,1844559.279,0.620461054,0.001569038,540000
30/4/2022,21130.2,139302.4168,2861806.824,3022239.441,1837760.559,0.621859967,0.001398914,540000
1/5/2022,21127.96,138680.2372,2867767.925,3027576.122,1832423.878,0.62295805,0.001098083,540000
2/5/2022,21581,137297.5529,2873134.179,3032012.732,1827987.268,0.623870933,0.000912883,540000
3/5/2022,22207.36,136340.6614,2874685.537,3033233.559,1826766.441,0.624122131,0.000251199,540000
4/5/2022,22484.84,135811.9247,2876006.224,3034302.988,1825697.012,0.624342179,0.000220047,540000
5/5/2022,22851.64,135360.4165,2876614.032,3034826.088,1825173.912,0.624449812,0.000107634,540000
6/5/2022,22724.8,134861.5243,2876309.034,3033895.358,1826104.642,0.624258304,-0.000191508,540000
7/5/2022,22441.72,134470.6888,2874867.634,3031780.043,1828219.957,0.623823054,-0.00043525,540000
8/5/2022,22439.48,134104.1182,2872459.923,3029003.521,1830996.479,0.623251753,-0.000571301,540000
9/5/2022,22892.52,133488.0429,2869336.131,3025716.694,1834283.306,0.622575451,-0.000676302,540000
10/5/2022,23518.88,133034.2804,2865165.469,3021718.629,1838281.371,0.621752804,-0.000822647,540000
11/5/2022,23796.36,132974.7927,2860171.911,3016943.064,1843056.936,0.620770178,-0.000982627,540000
12/5/2022,24163.16,133016.0535,2854322.234,3011501.448,1848498.552,0.619650504,-0.001119674,540000
13/5/2022,24036.32,133135.0903,2847381.724,3004553.134,1855446.866,0.618220809,-0.001429694,540000
14/5/2022,23753.24,133328.5838,2839282.877,2996364.701,1863635.299,0.616535947,-0.001684863,540000
15/5/2022,23751,133438.2622,2830252.496,2987441.758,1872558.242,0.61469995,-0.001835996,540000
16/5/2022,24204.04,133235.8354,2820497.632,2977937.508,1882062.492,0.612744343,-0.001955607,540000
17/5/2022,24830.4,132913.4279,2810766.155,2968509.983,1891490.017,0.610804523,-0.00193982,540000
18/5/2022,25107.88,132968.1492,2800935.975,2959012.005,1900987.995,0.608850207,-0.001954317,540000
19/5/2022,25474.68,133101.348,2791067.75,2949643.778,1910356.222,0.606922588,-0.001927619,540000
20/5/2022,25347.84,133280.7523,2781218.717,2939847.309,1920152.691,0.604906854,-0.002015734,540000
21/5/2022,25064.76,133501.4478,2771244.327,2929810.535,1930189.465,0.602841674,-0.00206518,540000
22/5/2022,25062.52,133615.7822,2761123.041,2919801.343,1940198.657,0.600782169,-0.002059504,540000
23/5/2022,25515.56,133413.3554,2750925.762,2909854.678,1950145.322,0.59873553,-0.002046639,540000
24/5/2022,26141.92,133090.9479,2740820.668,2900053.536,1959946.464,0.596718835,-0.002016696,540000
25/5/2022,26419.4,133145.6692,2730686.164,2890251.233,1969748.767,0.5947019,-0.002016935,540000
26/5/2022,26786.2,133278.868,2720597.794,2880662.862,1979337.138,0.592728984,-0.001972916,540000
27/5/2022,26659.36,133458.2723,2710630.166,2870747.798,1989252.202,0.590688847,-0.002040137,540000
28/5/2022,26376.28,133678.9678,2700634.642,2860689.89,1999310.11,0.588619319,-0.002069528,540000
29/5/2022,26374.04,133793.3022,2690569.557,2850736.899,2009263.101,0.586571378,-0.002047941,540000
30/5/2022,26827.08,133590.8754,2680495.888,2840913.844,2019086.156,0.584550174,-0.002021205,540000
31/5/2022,27453.44,133268.4679,2670542.756,2831264.664,2028735.336,0.582564746,-0.001985428,540000
1/6/2022,27730.92,133323.1892,2660593.212,2821647.321,2038352.679,0.580585868,-0.001978877,540000
2/6/2022,28097.72,133456.388,2650714.709,2812268.817,2047731.183,0.578656135,-0.001929733,540000
3/6/2022,27970.88,133635.7923,2640974.271,2802580.943,2057419.057,0.576662745,-0.00199339,540000
4/6/2022,27687.8,133856.4878,2631226.352,2792770.64,2067229.36,0.574644165,-0.002018581,540000
5/6/2022,27685.56,133970.8222,2621439.955,2783096.337,2076903.663,0.572653567,-0.001990597,540000
6/6/2022,28138.6,133768.3954,2611664.845,2773571.84,2086428.16,0.570693794,-0.001959773,540000
7/6/2022,28764.96,133445.9879,2602020.097,2764231.045,2095768.955,0.56877182,-0.001921974,540000
8/6/2022,29042.44,133500.7092,2592378.969,2754922.118,2105077.882,0.566856403,-0.001915417,540000
9/6/2022,29409.24,133633.908,2582806.875,2745850.023,2114149.977,0.564989717,-0.001866686,540000
10/6/2022,29282.4,133813.3123,2573377.563,2736473.276,2123526.724,0.563060345,-0.001929372,540000
11/6/2022,28999.32,134034.0078,2563943.091,2726976.419,2133023.581,0.561106259,-0.001954086,540000
12/6/2022,28997.08,134148.3422,2554463.944,2717609.366,2142390.634,0.559178882,-0.001927377,540000
13/6/2022,29450.12,133945.9154,2544986.311,2708382.347,2151617.653,0.557280318,-0.001898564,540000
14/6/2022,30076.48,133623.5079,2535626.088,2699326.076,2160673.924,0.555416888,-0.00186343,540000
15/6/2022,30353.96,133678.2292,2526263.557,2690295.747,2169704.253,0.553558796,-0.001858092,540000
16/6/2022,30720.76,133811.428,2516965.935,2681498.123,2178501.877,0.551748585,-0.001810211,540000
17/6/2022,30593.92,133990.8323,2507819.761,2672404.513,2187595.487,0.549877472,-0.001871113,540000
18/6/2022,30310.84,134211.5278,2498681.028,2663203.396,2196796.604,0.547984238,-0.001893234,540000
19/6/2022,30308.6,134325.8622,2489504.665,2654139.127,2205860.873,0.546119162,-0.001865076,540000
20/6/2022,30761.64,134123.4354,2480336.831,2645221.906,2214778.094,0.544284343,-0.001834819,540000
21/6/2022,31388,133801.0279,2471293.573,2636482.601,2223517.399,0.542486132,-0.001798211,540000
22/6/2022,31665.48,133855.7492,2462261.969,2627783.198,2232216.802,0.540696131,-0.001790001,540000
23/6/2022,32032.28,133988.948,2453307.112,2619328.34,2240671.66,0.538956449,-0.001739683,540000
24/6/2022,31905.44,134168.3523,2444485.616,2610559.408,2249440.592,0.537152142,-0.001804307,540000
25/6/2022,31622.36,134389.0478,2435644.796,2601656.203,2258343.797,0.535320206,-0.001831935,540000
26/6/2022,31620.12,134503.3822,2426751.374,2592874.876,2267125.124,0.533513349,-0.001806857,540000
27/6/2022,32073.16,134300.9554,2417856.285,2584230.401,2275769.599,0.53173465,-0.001778699,540000
28/6/2022,32699.52,133978.5479,2409081.783,2575759.851,2284240.149,0.529991739,-0.001742912,540000
29/6/2022,32977,134033.2692,2400314.523,2567324.792,2292675.208,0.52825613,-0.001735609,540000
30/6/2022,33343.8,134166.468,2391615.313,2559125.581,2300874.419,0.52656905,-0.00168708,540000
1/7/2022,33216.96,134345.8723,2383043.59,2550606.422,2309393.578,0.524816136,-0.001752913,540000
2/7/2022,32933.88,134566.5678,2374449.984,2541950.432,2318049.568,0.523035068,-0.001781068,540000
3/7/2022,32931.64,134680.9022,2365806.896,2533419.438,2326580.562,0.52127972,-0.001755348,540000
4/7/2022,33384.68,134478.4754,2357164.994,2525028.149,2334971.851,0.519553117,-0.001726603,540000
5/7/2022,34011.04,134156.0679,2348645.327,2516812.435,2343187.565,0.517862641,-0.001690476,540000
6/7/2022,34288.52,134210.7892,2340142.267,2508641.576,2351358.424,0.516181394,-0.001681247,540000
7/7/2022,34655.32,134343.988,2331720.622,2500719.93,2359280.07,0.514551426,-0.001629968,540000
8/7/2022,34528.48,134523.3923,2323438.598,2492490.47,2367509.53,0.512858121,-0.001693305,540000
9/7/2022,34245.4,134744.0878,2315143.011,2484132.498,2375867.502,0.511138374,-0.001719747,540000
10/7/2022,34243.16,134858.4222,2306802.979,2475904.561,2384095.439,0.509445383,-0.001692991,540000
11/7/2022,34696.2,134655.9954,2298466.426,2467818.622,2392181.378,0.507781609,-0.001663774,540000
12/7/2022,35322.56,134333.5879,2290227.117,2459883.265,2400116.735,0.50614882,-0.001632789,540000
13/7/2022,35600.04,134388.3092,2281986.424,2451974.773,2408025.227,0.504521558,-0.001627262,540000
14/7/2022,35966.84,134521.508,2273823.758,2444312.106,2415687.894,0.502944878,-0.00157668,540000
15/7/2022,35840,134700.9123,2265799.113,2436340.025,2423659.975,0.501304532,-0.001640346,540000
16/7/2022,35556.92,134921.6078,2257759.723,2428238.25,2431761.75,0.4996375,-0.001667032,540000
17/7/2022,35554.68,135035.9422,2249676.998,2420267.62,2439732.38,0.497997453,-0.001640047,540000
18/7/2022,36007.72,134833.5154,2241605.253,2412446.488,2447553.512,0.496388166,-0.001609286,540000
19/7/2022,36634.08,134511.1079,2233661.998,2404807.186,2455192.814,0.494816293,-0.001571873,540000
20/7/2022,36911.56,134565.8292,2225731.328,2397208.717,2462791.283,0.493252822,-0.001563471,540000
21/7/2022,37278.36,134699.028,2217880.258,2389857.646,2470142.354,0.491740256,-0.001512566,540000
22/7/2022,37151.52,134878.4323,2210171.841,2382201.793,2477798.207,0.490164978,-0.001575278,540000
23/7/2022,36868.44,135099.1278,2202451.603,2374419.171,2485580.829,0.488563615,-0.001601363,540000
24/7/2022,36866.2,135213.4622,2194685.121,2366764.783,2493235.217,0.486988638,-0.001574977,540000
25/7/2022,37319.24,135011.0354,2186921.895,2359252.171,2500747.829,0.485442833,-0.001545805,540000
26/7/2022,37945.6,134688.6279,2179280.031,2351914.259,2508085.741,0.483932975,-0.001509858,540000
27/7/2022,38223.08,134743.3492,2171644.824,2344611.253,2515388.747,0.482430299,-0.001502676,540000
28/7/2022,38589.88,134876.548,2164085.046,2337551.474,2522448.526,0.48097767,-0.001452629,540000
29/7/2022,38463.04,135055.9523,2156666.917,2330185.909,2529814.091,0.479462121,-0.001515548,540000
30/7/2022,38179.96,135276.6478,2149235.978,2322692.586,2537307.414,0.477920285,-0.001541836,540000
31/7/2022,38177.72,135390.9822,2141751.482,2315320.184,2544679.816,0.47640333,-0.001516955,540000
