Date,Partially Vaccinated,Full Vaccinated,Booster,SUM,4860000,Rate,dRate,Pre-existing immunity
6/7/2022,25254.6,178942.338,2488456.015,2692652.953,2167347.047,0.554043818,-0.001632074,540000
7/7/2022,25852.4,179204.616,2480568.904,2685625.92,2174374.08,0.552597926,-0.001445892,540000
8/7/2022,25600.96,179489.4105,2472864.365,2677954.736,2182045.264,0.551019493,-0.001578433,540000
9/7/2022,25109.56,179916.1833,2465034.783,2670060.527,2189939.473,0.54939517,-0.001624323,540000
10/7/2022,25000.08,180080.0209,2457024.402,2662104.503,2197895.497,0.547758128,-0.001637042,540000
11/7/2022,25072.32,180032.6326,2449172.15,2654277.103,2205722.897,0.546147552,-0.001610576,540000
12/7/2022,24948.56,179707.6158,2441179.445,2645835.62,2214164.38,0.544410621,-0.001736931,540000
13/7/2022,24662.4,179716.258,2433173.874,2637552.532,2222447.468,0.542706282,-0.001704339,540000
14/7/2022,23771.72,179978.536,2425531.37,2629281.626,2230718.374,0.54100445,-0.001701833,540000
15/7/2022,22577.8,180263.3305,2418069.838,2620910.968,2239089.032,0.539282092,-0.001722358,540000
16/7/2022,21288.12,180690.1033,2410482.08,2612460.303,2247539.697,0.537543272,-0.00173882,540000
17/7/2022,20504.12,180853.9409,2402714.633,2604072.694,2255927.306,0.535817427,-0.001725846,540000
18/7/2022,19853.12,180806.5526,2395112.816,2595772.489,2264227.511,0.534109566,-0.001707861,540000
19/7/2022,19853.12,180357.7758,2387401.792,2587612.688,2272387.312,0.532430594,-0.001678971,540000
20/7/2022,19853.12,180080.258,2379691.873,2579625.251,2280374.749,0.530787089,-0.001643505,540000
21/7/2022,19853.12,179451.856,2372346.592,2571651.568,2288348.432,0.529146413,-0.001640676,540000
22/7/2022,19853.12,178542.7305,2365186.915,2563582.765,2296417.235,0.527486166,-0.001660247,540000
23/7/2022,19853.12,177671.3495,2357903.937,2555428.406,2304571.594,0.525808314,-0.001677852,540000
24/7/2022,19853.12,177021.731,2350438.36,2547313.211,2312686.789,0.524138521,-0.001669793,540000
25/7/2022,19853.12,176229.6903,2343130.69,2539213.5,2320786.5,0.522471914,-0.001666607,540000
26/7/2022,19853.12,176049.1167,2335253.084,2531155.32,2328844.68,0.520813852,-0.001658062,540000
27/7/2022,19853.12,175846.8173,2327461.935,2523161.872,2336838.128,0.519169109,-0.001644742,540000
28/7/2022,19853.12,175574.0778,2319619.751,2515046.948,2344953.052,0.517499372,-0.001669737,540000
29/7/2022,19853.12,175206.3611,2311664.842,2506724.323,2353275.677,0.515786898,-0.001712474,540000
30/7/2022,19853.12,174734.9618,2303614.817,2498202.899,2361797.101,0.514033518,-0.001753379,540000
31/7/2022,19853.12,174200.845,2295515.139,2489569.104,2370430.896,0.512257017,-0.001776501,540000
