date,Effective Vax t
2021-06-27,-0.0008111104310409886
2021-06-28,0.0007675725287030919
2021-06-29,-0.00022235787593839813
2021-06-30,-0.00022230844390500824
2021-07-01,-1.477998026945563e-06
2021-07-02,-0.00012185875631031262
2021-07-03,7.328531709348449e-05
2021-07-04,0.0003149293246098472
2021-07-05,0.0005706273887661347
2021-07-06,0.0008093650409921959
2021-07-07,-0.0002314988220077179
2021-07-08,0.00138130413023229
2021-07-09,0.0015267571078742658
2021-07-10,0.0002567741285530067
2021-07-11,-1.5939062305613113e-05
2021-07-12,0.0040416594234522416
2021-07-13,0.003406065574241477
2021-07-14,0.0016662551258514078
2021-07-15,0.006896955422328315
2021-07-16,0.006271194373939666
2021-07-17,0.006869849781348022
2021-07-18,0.0077417876086923005
2021-07-19,0.0077779218940987604
2021-07-20,0.006538478124027372
2021-07-21,0.004806340264178187
2021-07-22,0.008730645320701693
2021-07-23,0.008758956837429327
2021-07-24,0.00728859019215039
2021-07-25,0.006777049799805477
2021-07-26,0.006586388887776509
2021-07-27,0.005479541415092084
2021-07-28,0.0035608936454956546
2021-07-29,0.008547744129684141
2021-07-30,0.008625266305531395
2021-07-31,0.007834279072350209
2021-08-01,0.00740010788821397
2021-08-02,0.007444794173094914
2021-08-03,0.007486994211121832
2021-08-04,0.007629993512381467
2021-08-05,0.005111487990642851
2021-08-06,0.011658343553509042
2021-08-07,0.008801882385446535
2021-08-08,0.005451242313814437
2021-08-09,0.008930338997482926
2021-08-10,0.0048013199686407675
2021-08-11,0.008739427396016458
2021-08-12,0.008655591169399134
2021-08-13,0.004795680747475649
2021-08-14,0.010137308591508753
2021-08-15,0.004139319872847989
2021-08-16,0.0028707731024545774
2021-08-17,0.002894435973873247
2021-08-18,0.0009685886741795151
2021-08-19,0.0025994969272902695
2021-08-20,0.0005751733589260112
2021-08-21,-0.000977952336635966
2021-08-22,-0.0011440431180001756
2021-08-23,-0.0026933378961683675
2021-08-24,-0.002608028131460462
2021-08-25,-0.002950957272577534
2021-08-26,-0.0019925592556461168
2021-08-27,-0.0019078748839785084
2021-08-28,-0.0023444403381451635
2021-08-29,-0.0027396149786454538
2021-08-30,-0.002775336782131036
2021-08-31,-0.002675363105625737
2021-09-01,-0.0032653339732368245
2021-09-02,-0.0025953243381842883
2021-09-03,-0.002457806452219851
2021-09-04,-0.0025485655787353166
2021-09-05,-0.002805767242126541
2021-09-06,-0.00295515745257709
2021-09-07,-0.002999654044211112
2021-09-08,-0.003093504933480704
2021-09-09,-0.003223722564350194
2021-09-10,-0.0028111517610524333
2021-09-11,-0.003035247271815695
2021-09-12,-0.003291834115599589
2021-09-13,-0.0035200518939635353
2021-09-14,-0.0035963994607300354
2021-09-15,-0.0038369124809594537
2021-09-16,-0.0036258954089665313
2021-09-17,-0.0036075523650747243
2021-09-18,-0.003626325245567908
2021-09-19,-0.0038523522508595864
2021-09-20,-0.0038937277749054155
2021-09-21,-0.003897372083405047
2021-09-22,-0.004076197759077044
2021-09-23,-0.0038780563498883205
2021-09-24,-0.0037721085222949856
2021-09-25,-0.003829058823086275
2021-09-26,-0.003971769440702191
2021-09-27,-0.003858629343652007
2021-09-28,-0.003961918368050764
2021-09-29,-0.004066942288474153
2021-09-30,-0.003882972113393263
2021-10-01,-0.003879616414948712
2021-10-02,-0.003907478016976746
2021-10-03,-0.003934789609396538
2021-10-04,-0.003944507529625865
2021-10-05,-0.003910536097663152
2021-10-06,-0.003935601640167383
2021-10-07,-0.0039009051058896686
2021-10-08,-0.003836097415084584
2021-10-09,-0.0038608080608952687
2021-10-10,-0.0038487967465572013
2021-10-11,-0.0038368666498677624
2021-10-12,-0.0038250169406956504
2021-10-13,-0.003813246800199368
2021-10-14,-0.0038015554206360987
2021-10-15,-0.003789942005174262
2021-10-16,-0.0037784057677096917
2021-10-17,-0.003766945932685861
2021-10-18,-0.003755561734917538
2021-10-19,-0.003744252419417796
2021-10-20,-0.0037330172412288155
2021-10-21,-0.003721855465255879
2021-10-22,-0.003710766366104473
2021-10-23,-0.003699749227920958
2021-10-24,-0.0036888033442361865
2021-10-25,-0.0036779280178120314
2021-10-26,-0.003667122560491246
2021-10-27,-0.003656386293050075
2021-10-28,-0.0036457185450535674
2021-10-29,-0.0036351186547140158
2021-10-30,-0.003624585968751971
2021-10-31,-0.003614119842259744
2021-11-01,-0.0036037196385678757
2021-11-02,-0.003593384729113981
2021-11-03,-0.003583114493313925
2021-11-04,-0.003572908318435782
2021-11-05,-0.0035627655994760073
2021-11-06,-0.0035526857390377814
