date,Effective Vax t
2021-06-19,0.00018997374931703503
2021-06-20,0.00019000984619992476
2021-06-21,0.00019004595680294779
2021-06-22,0.015823061655792114
2021-06-23,0.0007245133897212982
2021-06-24,-0.0007422964255852953
2021-06-25,-0.0007417458303067659
2021-06-26,-0.0007411960512263287
2021-06-27,-0.00074064708653044
2021-06-28,0.01498451682494146
2021-06-29,-0.0002739296567362204
2021-06-30,-0.00027385463982873646
2021-07-01,0.00783601360329377
2021-07-02,0.0028735540696749173
2021-07-03,0.00293984019036202
2021-07-04,0.0030232163201115176
2021-07-05,0.003418409116851406
2021-07-06,0.0035117388561988145
2021-07-07,-0.0003694386473220569
2021-07-08,0.006904179559655249
2021-07-09,0.0039558991798369705
2021-07-10,0.0003962517199250273
2021-07-11,0.00015522657002937094
2021-07-12,0.01102693045382011
