,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.6948843,-0.29633805,-0.6991797,-0.04862207,-0.012223393,-1.1555943,-1.1489184,1.310151,-1.0193695,-0.98460233,-0.44407737,-0.99686986,-0.84675086,0.09694615,-0.104296625,1.1832457,0.6180117,-1.3391773,0.8361847,-1.2182195
1,1.0067908,-0.20308062,-1.0108969,0.046108484,-0.2504583,-1.4701108,-1.9532291,1.8282138,-1.3290685,-1.4504817,-0.5916697,-1.2263117,-1.1549035,0.05664441,0.18464562,1.6412964,0.8789503,-1.900988,1.127383,-1.7274957
2,1.2037641,-0.12174526,-1.2206588,0.10579032,-0.41774815,-1.6047586,-2.5919833,2.1334314,-1.4845885,-1.7539153,-0.70380366,-1.3231492,-1.3327653,0.055751085,0.42128852,1.8986402,1.0581162,-2.2204583,1.3040913,-2.0670128
3,1.3353654,-0.055418134,-1.3385985,0.16032422,-0.5356908,-1.6600575,-3.0307102,2.3166225,-1.5488454,-1.9437618,-0.7747018,-1.355475,-1.4541171,0.04988438,0.6018353,2.0508423,1.1783352,-2.4077678,1.4105458,-2.282525
4,1.4199606,-0.0068196654,-1.4103811,0.20125228,-0.61437464,-1.6837772,-3.3463814,2.434391,-1.5800503,-2.0752435,-0.8183226,-1.3681036,-1.5352367,0.047843933,0.7305116,2.1487343,1.2568793,-2.524516,1.47683,-2.4317763
5,1.4739666,0.027933925,-1.453995,0.23191375,-0.66560185,-1.6951613,-3.5587754,2.507845,-1.5975856,-2.1567392,-0.84336853,-1.370343,-1.5845743,0.047046542,0.81752,2.2058291,1.3063115,-2.5965128,1.5182674,-2.5278945
6,1.5070413,0.053684354,-1.4758005,0.25516564,-0.70152867,-1.6983137,-3.6910884,2.5510798,-1.6058542,-2.2025461,-0.85639256,-1.3690279,-1.6200154,0.040360868,0.8721845,2.2446737,1.338682,-2.638338,1.5433681,-2.5890017
7,1.5241832,0.075013965,-1.4812924,0.2697032,-0.7255833,-1.6939929,-3.7591352,2.5717335,-1.6064742,-2.227054,-0.85290515,-1.360729,-1.6424602,0.034292758,0.90831494,2.264626,1.3557236,-2.658162,1.554379,-2.618436
8,1.5298147,0.08957973,-1.4746783,0.2853307,-0.7393789,-1.6860298,-3.8078587,2.5806074,-1.5996132,-2.2392566,-0.84851766,-1.3513597,-1.6539011,0.028802276,0.9332334,2.2716484,1.3629869,-2.663096,1.5603269,-2.6353617
9,1.501168,0.09921101,-1.4480035,0.29674023,-0.74122256,-1.6679107,-3.8328366,2.5680807,-1.5923853,-2.231964,-0.815019,-1.3310746,-1.6600711,0.024862349,0.94401103,2.2696724,1.3508544,-2.6385174,1.5625839,-2.6357417
10,1.4839721,0.11966202,-1.4086199,0.32194024,-0.75480986,-1.6375527,-3.830525,2.5464554,-1.5653989,-2.21246,-0.7324774,-1.2984145,-1.6642795,0.006844461,0.9591114,2.259688,1.3401598,-2.6133175,1.5533123,-2.624157
11,1.5015862,0.12848458,-1.3984451,0.32483226,-0.7630148,-1.6314256,-3.8221142,2.5500236,-1.5559316,-2.209166,-0.74986076,-1.29714,-1.6669965,0.00023370981,0.96736455,2.2570062,1.3482347,-2.6202223,1.5453296,-2.621571
12,1.5042877,0.1307917,-1.3991877,0.32382017,-0.7646471,-1.6309985,-3.810161,2.5479522,-1.5543451,-2.2086456,-0.74929994,-1.295697,-1.6684978,-0.0014100671,0.96859455,2.257824,1.3501298,-2.620616,1.5433755,-2.6189373
13,1.5005023,0.13366514,-1.3907709,0.32750744,-0.7657369,-1.6267334,-3.812023,2.543726,-1.5497955,-2.2056956,-0.73831093,-1.2900001,-1.6689723,-0.004933119,0.9719578,2.256142,1.3482175,-2.6154146,1.5415035,-2.6196144
14,1.4978832,0.13819209,-1.3851113,0.32919478,-0.76864296,-1.6200275,-3.7959027,2.5383008,-1.5483223,-2.1948736,-0.7304639,-1.2858388,-1.6693237,-0.011509538,0.9711434,2.2525733,1.3451973,-2.6091938,1.5376315,-2.611393
15,1.4887848,0.13723955,-1.3784816,0.32692206,-0.7636439,-1.6163876,-3.7821863,2.5306392,-1.543843,-2.188215,-0.74126804,-1.2826228,-1.6627957,-0.0072972775,0.96869797,2.2436345,1.3392432,-2.5988398,1.5333488,-2.6001809
16,1.4080477,0.1353468,-1.3136384,0.34519374,-0.744838,-1.5786061,-3.746118,2.473062,-1.5305172,-2.1493323,-0.6266209,-1.23843,-1.6577587,-0.017357767,0.95175993,2.226028,1.2916808,-2.520281,1.5262465,-2.5708382
17,1.3540978,0.18470895,-1.1960225,0.39879602,-0.7755017,-1.5041606,-3.701077,2.408788,-1.4642168,-2.0908406,-0.36847797,-1.155053,-1.664743,-0.07104492,0.97541904,2.1986651,1.2590456,-2.449684,1.4962671,-2.528451
18,1.3951308,0.20623755,-1.1777374,0.3953967,-0.78789276,-1.4920397,-3.6462104,2.4076564,-1.4325532,-2.0688252,-0.46041524,-1.1573995,-1.6596547,-0.08189589,0.98867774,2.174609,1.2755255,-2.4580102,1.4705323,-2.501888
19,1.3939584,0.20664498,-1.1687216,0.39250314,-0.78485477,-1.4882841,-3.6125343,2.399364,-1.427233,-2.0565171,-0.46488172,-1.1533695,-1.6556408,-0.08503419,0.9855244,2.1684651,1.2736857,-2.4499547,1.4621654,-2.4880586
20,1.3874929,0.2140162,-1.1542997,0.39711338,-0.7888537,-1.4771869,-3.586419,2.3866458,-1.4142404,-2.043504,-0.44003823,-1.139498,-1.6548069,-0.092161536,0.9889257,2.1614032,1.2689825,-2.4371228,1.4546616,-2.478207
21,1.3834066,0.22134611,-1.1448677,0.3929752,-0.78754956,-1.469665,-3.5593362,2.375981,-1.4082148,-2.0284495,-0.44791102,-1.1340992,-1.6533257,-0.09777099,0.9908124,2.1493077,1.2670974,-2.425991,1.4440647,-2.464311
22,1.3862587,0.20979372,-1.1653608,0.378451,-0.7773457,-1.4783763,-3.5407984,2.377826,-1.4161761,-2.0291452,-0.50825596,-1.1472733,-1.643093,-0.083455265,0.98020864,2.1426878,1.2659655,-2.4290323,1.4440477,-2.4600358
23,1.2734206,0.19278914,-1.0796101,0.40659678,-0.7480646,-1.4389918,-3.5031493,2.3036375,-1.4086592,-1.979249,-0.3100718,-1.093581,-1.6378713,-0.099230826,0.9383091,2.1361492,1.198837,-2.3291128,1.4441524,-2.4240303
24,1.2002046,0.2641623,-0.9176431,0.4776376,-0.7907995,-1.3327906,-3.4360993,2.2144227,-1.3147789,-1.9001601,0.015296817,-0.9783938,-1.6448463,-0.16972035,0.977188,2.0907478,1.1540046,-2.2285237,1.3995656,-2.3625345
25,1.2523526,0.30399153,-0.8797486,0.47753257,-0.815412,-1.3069,-3.369945,2.2112238,-1.2678332,-1.8716346,-0.09669754,-0.97025764,-1.6449734,-0.19020778,1.0124981,2.0575676,1.1783993,-2.2357216,1.3631356,-2.3303044
26,1.2620707,0.313226,-0.868396,0.47214627,-0.81896675,-1.2992842,-3.316126,2.2019312,-1.2543827,-1.8510567,-0.115982056,-0.9625245,-1.6416787,-0.1965146,1.0164962,2.0473304,1.1829507,-2.2316096,1.3478234,-2.3099375
27,1.2589937,0.31869102,-0.8601134,0.47193253,-0.82131815,-1.2927837,-3.2855508,2.1909435,-1.2445669,-1.8370147,-0.104801774,-0.95258784,-1.6361245,-0.2014162,1.0190628,2.0377774,1.1795545,-2.2216105,1.3400147,-2.295535
28,1.2622647,0.3251503,-0.860253,0.46399242,-0.821509,-1.2851126,-3.2482636,2.183578,-1.2342825,-1.8291929,-0.14709532,-0.94862974,-1.6315893,-0.1997939,1.0327569,2.023221,1.1835446,-2.215099,1.3287867,-2.2822256
29,1.2725943,0.30897623,-0.89450765,0.43876678,-0.8058373,-1.3046625,-3.2274246,2.1953275,-1.2489554,-1.832509,-0.2597661,-0.97391397,-1.6209143,-0.17684901,1.0201727,2.0168796,1.1886381,-2.2301464,1.3287222,-2.279287
30,1.1679214,0.25140288,-0.86037004,0.4498238,-0.7506094,-1.3068161,-3.2231178,2.1454675,-1.2817658,-1.8099899,-0.10571438,-0.96728414,-1.6039289,-0.16844872,0.9264735,2.0296123,1.1200361,-2.1569335,1.3504453,-2.2605753
31,1.1040815,0.31428072,-0.72807354,0.5066697,-0.7950227,-1.2167143,-3.1833286,2.0749214,-1.2038902,-1.7492086,0.18951426,-0.8685572,-1.6179025,-0.23113996,0.9733795,1.9978057,1.0862949,-2.0766585,1.31616,-2.2244499
32,1.1679876,0.36736664,-0.70252705,0.51008165,-0.83383745,-1.1888759,-3.1389694,2.080761,-1.1573254,-1.7349094,0.07562348,-0.84730214,-1.6245996,-0.24829268,1.0465267,1.9676454,1.122363,-2.0949905,1.2850088,-2.2040124
33,1.1842856,0.38025966,-0.6938541,0.5116677,-0.8438693,-1.1784561,-3.1058872,2.0782976,-1.1397635,-1.7238743,0.048526198,-0.8378479,-1.6258153,-0.25496557,1.0675392,1.9614892,1.1337311,-2.0964823,1.2747717,-2.1915824
34,1.1875784,0.3926132,-0.6780039,0.51562834,-0.8542602,-1.1659473,-3.0800946,2.0679138,-1.1204271,-1.7103097,0.06862873,-0.82399297,-1.6285408,-0.27120548,1.0851518,1.9569541,1.1379031,-2.090391,1.2673866,-2.1793816
35,1.1925751,0.41108125,-0.66709006,0.51565653,-0.8682116,-1.1494069,-3.0539076,2.059937,-1.1028252,-1.6990678,0.036301315,-0.8077797,-1.6313784,-0.27861986,1.1203732,1.9471927,1.1447294,-2.0836425,1.2567809,-2.1696234
36,1.2082804,0.3931831,-0.7088052,0.48820537,-0.851858,-1.1720362,-3.0331073,2.0746877,-1.1213763,-1.7055717,-0.10137364,-0.8403437,-1.6192282,-0.2509284,1.1055343,1.9419957,1.152677,-2.1027713,1.2594099,-2.167338
37,1.1084254,0.29860246,-0.7128654,0.47932923,-0.7630465,-1.2126275,-3.0368352,2.0432878,-1.1953437,-1.6938739,0.011927277,-0.8799521,-1.58646,-0.21903542,0.93403864,1.9612596,1.0758939,-2.0471973,1.2877457,-2.15508
38,1.0465068,0.36652845,-0.5955422,0.53004175,-0.80853814,-1.1264174,-2.995228,1.9749346,-1.1147825,-1.6424395,0.28987142,-0.77781576,-1.6013279,-0.2766156,0.99962264,1.9260244,1.0474449,-1.9686973,1.2548324,-2.1185637
39,1.1242186,0.42781836,-0.5691251,0.5365623,-0.8677083,-1.0850233,-2.940714,1.9767033,-1.0547495,-1.6232983,0.17002513,-0.7440026,-1.6131945,-0.31186843,1.1178716,1.899225,1.0972471,-1.9967165,1.223704,-2.099659
40,1.1512115,0.4430341,-0.56548345,0.5359036,-0.88266826,-1.0796094,-2.8928483,1.9747996,-1.0383071,-1.6117165,0.14193097,-0.7369586,-1.6157697,-0.32519406,1.1414227,1.8964665,1.1151749,-2.008019,1.212831,-2.0882373
41,1.1580914,0.45782012,-0.54573673,0.5401129,-0.89641505,-1.0693762,-2.8685405,1.9663897,-1.0216877,-1.5991098,0.1601149,-0.72449815,-1.6215256,-0.3436066,1.1606792,1.8962526,1.1216085,-2.0048132,1.206222,-2.076111
42,1.1723924,0.47880417,-0.5449476,0.5377227,-0.9142676,-1.0538403,-2.8211758,1.9558792,-1.0015363,-1.5821159,0.12729153,-0.708286,-1.6205544,-0.35633627,1.1990205,1.8843226,1.1327404,-2.0028222,1.1942619,-2.0589042
43,1.1858927,0.4409142,-0.6207074,0.49601224,-0.87876195,-1.0888996,-2.7528744,1.9579015,-1.0334209,-1.5712132,-0.02653563,-0.7535382,-1.5916997,-0.32691616,1.147958,1.8721051,1.1348007,-2.0204084,1.1898394,-2.0395932
44,1.0722167,0.30826214,-0.64155644,0.46801484,-0.75245386,-1.16138,-2.7778435,1.9389589,-1.1334378,-1.5753887,0.069545895,-0.8383168,-1.5368689,-0.26404962,0.89581,1.8929948,1.0394957,-1.9620285,1.2231967,-2.0353267
45,1.0074213,0.3752183,-0.5254795,0.52025664,-0.8018642,-1.0764506,-2.7575922,1.8779721,-1.0629164,-1.527864,0.33597112,-0.7333933,-1.5623299,-0.32274002,0.9754646,1.8657751,1.011138,-1.8888967,1.1974821,-2.0087197
46,1.1046383,0.45416427,-0.51029587,0.52019536,-0.8725194,-1.0233755,-2.5992851,1.83997,-0.9821169,-1.4751575,0.21578948,-0.6765329,-1.5637922,-0.38391596,1.105962,1.8225869,1.0709329,-1.913332,1.1412547,-1.9487252
47,1.1380428,0.46994585,-0.51538587,0.5113269,-0.8897011,-1.0159557,-2.4699197,1.8214312,-0.9547982,-1.4368316,0.17904264,-0.6680297,-1.5546091,-0.40665895,1.1161084,1.8099592,1.0885375,-1.918604,1.1163105,-1.9034555
48,1.1471455,0.47098505,-0.51536846,0.5013714,-0.8890771,-1.0137366,-2.3924203,1.8028712,-0.94442815,-1.4186006,0.1803985,-0.66500664,-1.5436114,-0.41996375,1.1128178,1.7994356,1.0922076,-1.9142039,1.1020501,-1.8734229
49,1.1640774,0.48266658,-0.52767897,0.48883656,-0.90037924,-1.0016015,-2.293685,1.7820992,-0.9227351,-1.3879092,0.13879023,-0.65028113,-1.5318886,-0.43162468,1.1338644,1.7807539,1.1036826,-1.9130027,1.079248,-1.8375249
50,1.1927512,0.4316123,-0.6696985,0.42848065,-0.8625035,-1.0498872,-2.138947,1.7704922,-0.9573126,-1.3640898,-0.03859946,-0.7040137,-1.4834038,-0.40088946,1.0596387,1.7638226,1.1123369,-1.9409616,1.0679615,-1.790802
51,1.0506282,0.23356743,-0.71898985,0.37231636,-0.6721048,-1.1738403,-2.2720354,1.7916949,-1.1202017,-1.4129038,0.025758773,-0.8699689,-1.39663,-0.2850197,0.7191091,1.7910278,0.988465,-1.8755589,1.1359875,-1.82722
52,0.98073965,0.31184727,-0.57370985,0.43506375,-0.7307411,-1.0799649,-2.2891734,1.7410693,-1.0422972,-1.3755996,0.29043588,-0.74863076,-1.4513509,-0.34838763,0.8287031,1.7735406,0.96057904,-1.8086488,1.114512,-1.8142982
53,1.1208266,0.4505925,-0.58272696,0.44562086,-0.8571451,-0.9812524,-1.9453417,1.6412208,-0.90266436,-1.2643603,0.15765919,-0.6169387,-1.4346812,-0.45078135,0.9944843,1.7028512,1.0470973,-1.8301556,0.99648917,-1.6693503
54,1.1687559,0.48411578,-0.57191366,0.43281236,-0.8799353,-0.9567486,-1.7277554,1.5958538,-0.8507837,-1.2043473,0.118368655,-0.5933208,-1.4165219,-0.4951364,1.0161375,1.6670139,1.0814948,-1.830377,0.95239663,-1.5819881
55,1.1772541,0.4938739,-0.5534234,0.42636475,-0.88215786,-0.9474323,-1.6065317,1.5656033,-0.82738566,-1.1718317,0.12507452,-0.5807462,-1.4039611,-0.51572645,1.0151539,1.645324,1.0852076,-1.8168435,0.92928016,-1.5345976
56,1.200718,0.5119633,-0.576343,0.4137343,-0.8982369,-0.9305923,-1.4849232,1.5352178,-0.8013248,-1.1369551,0.06857748,-0.5535347,-1.3835682,-0.53173506,1.0387214,1.6177764,1.1027724,-1.8168757,0.8948348,-1.4850016
57,1.2376754,0.46858948,-0.7399272,0.35800242,-0.87069935,-0.96245134,-1.2763774,1.5069256,-0.81153095,-1.0980067,-0.11569291,-0.5947088,-1.319879,-0.50259376,0.97001255,1.5797117,1.1228747,-1.841104,0.8757021,-1.4037337
58,1.0541422,0.15441544,-0.82817394,0.24887711,-0.5815312,-1.1763227,-1.559233,1.5881605,-1.0778372,-1.1944287,-0.07056628,-0.8969382,-1.209054,-0.3184013,0.5059618,1.6411338,0.9479147,-1.7703899,1.0056019,-1.5210017
59,0.97173566,0.24253806,-0.6602813,0.31434125,-0.6479965,-1.0686953,-1.6128882,1.5493381,-0.9912373,-1.1638582,0.17685091,-0.74676055,-1.2833602,-0.36991447,0.6406234,1.6273284,0.90852046,-1.7060909,0.97121584,-1.5250032
