,Date,Lockdown,Gathering_Max,Mall_Distancing,Recreation,Workplace_Closure,Workplace_Gathering,Worship,Dine_in_Max,School_Restriction
266,2020-10-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
267,2020-10-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
268,2020-10-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
269,2020-10-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
270,2020-10-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
271,2020-10-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
272,2020-10-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
273,2020-10-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
274,2020-10-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
275,2020-10-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
276,2020-10-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
277,2020-10-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
278,2020-10-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
279,2020-10-28,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
280,2020-10-29,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
281,2020-10-30,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
282,2020-10-31,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
283,2020-11-01,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
284,2020-11-02,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
285,2020-11-03,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
286,2020-11-04,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
287,2020-11-05,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
288,2020-11-06,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
289,2020-11-07,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
290,2020-11-08,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
291,2020-11-09,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
292,2020-11-10,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
293,2020-11-11,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
294,2020-11-12,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
295,2020-11-13,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
296,2020-11-14,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
297,2020-11-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
298,2020-11-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
299,2020-11-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
300,2020-11-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
301,2020-11-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
302,2020-11-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
303,2020-11-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
304,2020-11-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
305,2020-11-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
306,2020-11-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
307,2020-11-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
308,2020-11-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
309,2020-11-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
310,2020-11-28,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
311,2020-11-29,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
312,2020-11-30,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
313,2020-12-01,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
314,2020-12-02,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
315,2020-12-03,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
316,2020-12-04,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
317,2020-12-05,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
318,2020-12-06,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
319,2020-12-07,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
320,2020-12-08,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
321,2020-12-09,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
322,2020-12-10,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
323,2020-12-11,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
324,2020-12-12,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
325,2020-12-13,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
326,2020-12-14,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
327,2020-12-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
328,2020-12-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
329,2020-12-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
330,2020-12-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
331,2020-12-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
332,2020-12-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
333,2020-12-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
334,2020-12-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
335,2020-12-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
336,2020-12-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
337,2020-12-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
338,2020-12-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
339,2020-12-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.8
340,2020-12-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
341,2020-12-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
342,2020-12-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
343,2020-12-31,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
344,2021-01-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
345,2021-01-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
346,2021-01-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
347,2021-01-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
348,2021-01-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
349,2021-01-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
350,2021-01-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
351,2021-01-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
352,2021-01-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
353,2021-01-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
354,2021-01-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
355,2021-01-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
356,2021-01-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
357,2021-01-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
358,2021-01-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
359,2021-01-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
360,2021-01-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
361,2021-01-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
362,2021-01-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
363,2021-01-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
364,2021-01-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
365,2021-01-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
366,2021-01-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
367,2021-01-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
368,2021-01-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
369,2021-01-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
370,2021-01-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
371,2021-01-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
372,2021-01-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
373,2021-01-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
374,2021-01-31,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
375,2021-02-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
376,2021-02-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
377,2021-02-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
378,2021-02-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
379,2021-02-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
380,2021-02-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
381,2021-02-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
382,2021-02-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
383,2021-02-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
384,2021-02-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
385,2021-02-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
386,2021-02-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
387,2021-02-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
388,2021-02-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
389,2021-02-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
390,2021-02-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
391,2021-02-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
392,2021-02-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
393,2021-02-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
394,2021-02-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
395,2021-02-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
396,2021-02-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
397,2021-02-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
398,2021-02-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
399,2021-02-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
400,2021-02-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
401,2021-02-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
402,2021-02-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
403,2021-03-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
404,2021-03-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
405,2021-03-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
406,2021-03-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
407,2021-03-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
408,2021-03-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
409,2021-03-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
410,2021-03-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
411,2021-03-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
412,2021-03-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
413,2021-03-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
414,2021-03-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
415,2021-03-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
416,2021-03-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
417,2021-03-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
418,2021-03-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
419,2021-03-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
420,2021-03-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
421,2021-03-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
422,2021-03-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
423,2021-03-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
424,2021-03-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
425,2021-03-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
426,2021-03-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
427,2021-03-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
428,2021-03-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
429,2021-03-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
430,2021-03-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
431,2021-03-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
432,2021-03-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
433,2021-03-31,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
434,2021-04-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
435,2021-04-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
436,2021-04-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
437,2021-04-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
438,2021-04-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
439,2021-04-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
440,2021-04-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
441,2021-04-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
442,2021-04-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
443,2021-04-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
444,2021-04-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
445,2021-04-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
446,2021-04-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
447,2021-04-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
448,2021-04-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
449,2021-04-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
450,2021-04-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
451,2021-04-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
452,2021-04-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
453,2021-04-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
454,2021-04-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
455,2021-04-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
456,2021-04-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
457,2021-04-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
458,2021-04-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
459,2021-04-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
460,2021-04-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
461,2021-04-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
462,2021-04-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
463,2021-04-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
464,2021-05-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
465,2021-05-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
466,2021-05-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
467,2021-05-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
468,2021-05-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
469,2021-05-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
470,2021-05-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.8
471,2021-05-08,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
472,2021-05-09,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
473,2021-05-10,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
474,2021-05-11,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
475,2021-05-12,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
476,2021-05-13,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
477,2021-05-14,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
478,2021-05-15,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125,0.8
479,2021-05-16,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
480,2021-05-17,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
481,2021-05-18,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
482,2021-05-19,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
483,2021-05-20,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
484,2021-05-21,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
485,2021-05-22,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
486,2021-05-23,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
487,2021-05-24,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
488,2021-05-25,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
489,2021-05-26,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
490,2021-05-27,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
491,2021-05-28,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
492,2021-05-29,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
493,2021-05-30,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
494,2021-05-31,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
495,2021-06-01,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
496,2021-06-02,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
497,2021-06-03,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
498,2021-06-04,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
499,2021-06-05,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
500,2021-06-06,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
501,2021-06-07,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
502,2021-06-08,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
503,2021-06-09,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
504,2021-06-10,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
505,2021-06-11,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
506,2021-06-12,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25,0.8
507,2021-06-13,0,0.25,0.5,0.75,0.5,1.0,0.75,0.25,0.8
508,2021-06-14,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
509,2021-06-15,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
510,2021-06-16,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
511,2021-06-17,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
512,2021-06-18,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
513,2021-06-19,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
514,2021-06-20,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
515,2021-06-21,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
516,2021-06-22,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
517,2021-06-23,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
518,2021-06-24,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
519,2021-06-25,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
520,2021-06-26,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
521,2021-06-27,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.8
522,2021-06-28,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
523,2021-06-29,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
524,2021-06-30,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
525,2021-07-01,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
526,2021-07-02,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
527,2021-07-03,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
528,2021-07-04,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
529,2021-07-05,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
530,2021-07-06,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
531,2021-07-07,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
532,2021-07-08,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
533,2021-07-09,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
534,2021-07-10,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
535,2021-07-11,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
536,2021-07-12,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
537,2021-07-13,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
538,2021-07-14,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
539,2021-07-15,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
540,2021-07-16,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
541,2021-07-17,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
542,2021-07-18,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
543,2021-07-19,0,0.03125,0.3125,0.5,0.5,0.25,0.5,1.0,0.5325
544,2021-07-20,0,0.03125,0.3125,0.5,0.5,0.25,0.5,1.0,0.5325
545,2021-07-21,0,0.03125,0.3125,0.5,0.5,0.25,0.5,1.0,0.5325
546,2021-07-22,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
547,2021-07-23,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
548,2021-07-24,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
549,2021-07-25,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
550,2021-07-26,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
551,2021-07-27,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
552,2021-07-28,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
553,2021-07-29,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
554,2021-07-30,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
555,2021-07-31,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
