,Date,Lockdown,Sch_Closure,Gathering_Max,Mall_Distancing,Recreation,Workplace_Closure,Workplace_Gathering,Worship,Dine_in_Max
273,2020-10-22,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
274,2020-10-23,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
275,2020-10-24,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
276,2020-10-25,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
277,2020-10-26,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
278,2020-10-27,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
279,2020-10-28,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
280,2020-10-29,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
281,2020-10-30,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
282,2020-10-31,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
283,2020-11-01,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
284,2020-11-02,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
285,2020-11-03,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
286,2020-11-04,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
287,2020-11-05,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
288,2020-11-06,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
289,2020-11-07,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
290,2020-11-08,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
291,2020-11-09,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
292,2020-11-10,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
293,2020-11-11,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
294,2020-11-12,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
295,2020-11-13,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
296,2020-11-14,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
297,2020-11-15,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
298,2020-11-16,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
299,2020-11-17,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
300,2020-11-18,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
301,2020-11-19,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
302,2020-11-20,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
303,2020-11-21,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
304,2020-11-22,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
305,2020-11-23,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
306,2020-11-24,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
307,2020-11-25,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
308,2020-11-26,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
309,2020-11-27,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
310,2020-11-28,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
311,2020-11-29,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
312,2020-11-30,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
313,2020-12-01,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
314,2020-12-02,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
315,2020-12-03,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
316,2020-12-04,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
317,2020-12-05,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
318,2020-12-06,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
319,2020-12-07,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
320,2020-12-08,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
321,2020-12-09,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
322,2020-12-10,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
323,2020-12-11,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
324,2020-12-12,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
325,2020-12-13,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
326,2020-12-14,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
327,2020-12-15,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
328,2020-12-16,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
329,2020-12-17,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
330,2020-12-18,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
331,2020-12-19,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
332,2020-12-20,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
333,2020-12-21,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
334,2020-12-22,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
335,2020-12-23,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
336,2020-12-24,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
337,2020-12-25,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
338,2020-12-26,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
339,2020-12-27,0,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125
340,2020-12-28,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
341,2020-12-29,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
342,2020-12-30,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
343,2020-12-31,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
344,2021-01-01,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
345,2021-01-02,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
346,2021-01-03,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
347,2021-01-04,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
348,2021-01-05,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
349,2021-01-06,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
350,2021-01-07,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
351,2021-01-08,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
352,2021-01-09,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
353,2021-01-10,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
354,2021-01-11,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
355,2021-01-12,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
356,2021-01-13,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
357,2021-01-14,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
358,2021-01-15,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
359,2021-01-16,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
360,2021-01-17,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
361,2021-01-18,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
362,2021-01-19,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
363,2021-01-20,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
364,2021-01-21,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
365,2021-01-22,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
366,2021-01-23,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
367,2021-01-24,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
368,2021-01-25,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
369,2021-01-26,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
370,2021-01-27,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
371,2021-01-28,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
372,2021-01-29,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
373,2021-01-30,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
374,2021-01-31,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
375,2021-02-01,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
376,2021-02-02,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
377,2021-02-03,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
378,2021-02-04,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
379,2021-02-05,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
380,2021-02-06,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
381,2021-02-07,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
382,2021-02-08,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
383,2021-02-09,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
384,2021-02-10,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
385,2021-02-11,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
386,2021-02-12,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
387,2021-02-13,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
388,2021-02-14,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
389,2021-02-15,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
390,2021-02-16,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
391,2021-02-17,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
392,2021-02-18,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
393,2021-02-19,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
394,2021-02-20,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
395,2021-02-21,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
396,2021-02-22,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
397,2021-02-23,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
398,2021-02-24,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
399,2021-02-25,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
400,2021-02-26,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
401,2021-02-27,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
402,2021-02-28,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
403,2021-03-01,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
404,2021-03-02,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
405,2021-03-03,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
406,2021-03-04,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
407,2021-03-05,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
408,2021-03-06,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
409,2021-03-07,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
410,2021-03-08,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
411,2021-03-09,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
412,2021-03-10,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
413,2021-03-11,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
414,2021-03-12,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
415,2021-03-13,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
416,2021-03-14,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
417,2021-03-15,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
418,2021-03-16,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
419,2021-03-17,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
420,2021-03-18,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
421,2021-03-19,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
422,2021-03-20,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
423,2021-03-21,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
424,2021-03-22,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
425,2021-03-23,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
426,2021-03-24,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
427,2021-03-25,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
428,2021-03-26,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
429,2021-03-27,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
430,2021-03-28,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
431,2021-03-29,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
432,2021-03-30,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
433,2021-03-31,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
434,2021-04-01,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
435,2021-04-02,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
436,2021-04-03,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
437,2021-04-04,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
438,2021-04-05,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
439,2021-04-06,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
440,2021-04-07,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
441,2021-04-08,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
442,2021-04-09,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
443,2021-04-10,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
444,2021-04-11,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
445,2021-04-12,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
446,2021-04-13,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
447,2021-04-14,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
448,2021-04-15,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
449,2021-04-16,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
450,2021-04-17,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
451,2021-04-18,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
452,2021-04-19,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
453,2021-04-20,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
454,2021-04-21,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
455,2021-04-22,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
456,2021-04-23,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
457,2021-04-24,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
458,2021-04-25,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
459,2021-04-26,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
460,2021-04-27,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
461,2021-04-28,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
462,2021-04-29,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
463,2021-04-30,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
464,2021-05-01,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
465,2021-05-02,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
466,2021-05-03,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
467,2021-05-04,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
468,2021-05-05,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
469,2021-05-06,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
470,2021-05-07,0,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625
471,2021-05-08,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
472,2021-05-09,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
473,2021-05-10,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
474,2021-05-11,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
475,2021-05-12,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
476,2021-05-13,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
477,2021-05-14,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
478,2021-05-15,0,0,0.03125,0.25,0.5,0.5,0.03125,0.5,0.03125
479,2021-05-16,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
480,2021-05-17,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
481,2021-05-18,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
482,2021-05-19,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
483,2021-05-20,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
484,2021-05-21,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
485,2021-05-22,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
486,2021-05-23,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
487,2021-05-24,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
488,2021-05-25,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
489,2021-05-26,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
490,2021-05-27,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
491,2021-05-28,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
492,2021-05-29,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
493,2021-05-30,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
494,2021-05-31,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
495,2021-06-01,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
496,2021-06-02,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
497,2021-06-03,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
498,2021-06-04,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
499,2021-06-05,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
500,2021-06-06,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
501,2021-06-07,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
502,2021-06-08,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
503,2021-06-09,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
504,2021-06-10,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
505,2021-06-11,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
506,2021-06-12,0,0,0.25,0.5,0.75,0.6699999999999999,1.0,0.75,0.25
507,2021-06-13,0,0,0.25,0.5,0.75,0.5,1.0,0.75,0.25
508,2021-06-14,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
509,2021-06-15,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
510,2021-06-16,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
511,2021-06-17,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
512,2021-06-18,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
513,2021-06-19,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
514,2021-06-20,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
515,2021-06-21,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
516,2021-06-22,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
517,2021-06-23,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
518,2021-06-24,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
519,2021-06-25,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
520,2021-06-26,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
521,2021-06-27,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
522,2021-06-28,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
523,2021-06-29,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
524,2021-06-30,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
525,2021-07-01,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
526,2021-07-02,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
527,2021-07-03,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
528,2021-07-04,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
529,2021-07-05,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
530,2021-07-06,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
531,2021-07-07,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
532,2021-07-08,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
533,2021-07-09,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
534,2021-07-10,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
535,2021-07-11,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
536,2021-07-12,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
537,2021-07-13,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
538,2021-07-14,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
539,2021-07-15,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
540,2021-07-16,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
541,2021-07-17,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
542,2021-07-18,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
543,2021-07-19,0,0,0.03125,0.3125,0.5,0.5,0.25,0.5,1.0
544,2021-07-20,0,0,0.03125,0.3125,0.5,0.5,0.25,0.5,1.0
545,2021-07-21,0,0,0.03125,0.3125,0.5,0.5,0.25,0.5,1.0
546,2021-07-22,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
547,2021-07-23,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
548,2021-07-24,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
549,2021-07-25,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
550,2021-07-26,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
551,2021-07-27,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
552,2021-07-28,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
553,2021-07-29,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
554,2021-07-30,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
555,2021-07-31,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
556,2021-08-01,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
557,2021-08-02,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
558,2021-08-03,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
559,2021-08-04,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
560,2021-08-05,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
561,2021-08-06,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
562,2021-08-07,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
563,2021-08-08,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0
564,2021-08-09,0,1,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,0.03125
565,2021-08-10,0,1,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
566,2021-08-11,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
567,2021-08-12,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
568,2021-08-13,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
569,2021-08-14,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
570,2021-08-15,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
571,2021-08-16,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
572,2021-08-17,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
573,2021-08-18,0,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125
574,2021-08-19,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
